Author Position,Author ID,Author Name,ORCID,Is Corresponding,Raw Author Name,Affiliations
first,https://openalex.org/A5037548279,Ryan Greenblatt,,False,"Greenblatt, Ryan",
middle,https://openalex.org/A5079864698,Carson Denison,,False,"Denison, Carson",
middle,https://openalex.org/A5017222164,Benjamin Fletcher Wright,,False,"Wright, Benjamin",
middle,https://openalex.org/A5028042353,Fabien Roger,,False,"Roger, Fabien",
middle,https://openalex.org/A5084608104,Monte MacDiarmid,,False,"MacDiarmid, Monte",
middle,https://openalex.org/A5109556682,Shula Marks,,False,"Marks, Sam",
middle,https://openalex.org/A5047456114,Johannes Treutlein,,False,"Treutlein, Johannes",
middle,https://openalex.org/A5115560878,Tim Belonax,,False,"Belonax, Tim",
middle,https://openalex.org/A5113648568,Jack Chen,,False,"Chen, Jack",
middle,https://openalex.org/A5030409494,David Duvenaud,,False,"Duvenaud, David",
middle,https://openalex.org/A5084386381,Akbir Khan,,False,"Khan, Akbir",
middle,https://openalex.org/A5072681909,Julian Michael,,False,"Michael, Julian",
middle,https://openalex.org/A5012960540,Sören Mindermann,https://orcid.org/0000-0002-0315-9821,False,"Mindermann, Sören",
middle,https://openalex.org/A5091112967,Ethan Perez,,False,"Perez, Ethan",
middle,https://openalex.org/A5115560877,Linda Petrini,,False,"Petrini, Linda",
middle,https://openalex.org/A5059226057,Jonathan Uesato,,False,"Uesato, Jonathan",
middle,https://openalex.org/A5053213601,Jared Kaplan,,False,"Kaplan, Jared",
middle,https://openalex.org/A5050408969,Buck Shlegeris,,False,"Shlegeris, Buck",
middle,https://openalex.org/A5112713734,Samuel R. Bowman,,False,"Bowman, Samuel R.",
last,https://openalex.org/A5025461840,Evan Hubinger,,False,"Hubinger, Evan",
