Author Position,Author ID,Author Name,ORCID,Is Corresponding,Raw Author Name,Affiliations
first,,"Zhao, Haiquan",,True,"Zhao, Haiquan",
middle,,"Yuan, Chenhan",,False,"Yuan, Chenhan",
middle,,"Huang, Fei",,False,"Huang, Fei",
middle,,"Hu, Xiaomeng",,False,"Hu, Xiaomeng",
middle,,"Zhang, Yichang",,False,"Zhang, Yichang",
middle,,"Yang, An",,False,"Yang, An",
middle,,"Yu, Bowen",,False,"Yu, Bowen",
middle,,"Liu, Dayiheng",,False,"Liu, Dayiheng",
middle,,"Zhou, Jingren",,False,"Zhou, Jingren",
middle,,"Lin, Junyang",,False,"Lin, Junyang",
middle,,"Yang, Baosong",,False,"Yang, Baosong",
middle,,"Cheng, Chen",,False,"Cheng, Chen",
middle,,"Tang, Jialong",,False,"Tang, Jialong",
middle,,"Jiang, Jiandong",,False,"Jiang, Jiandong",
middle,,"Zhang, Jianwei",,False,"Zhang, Jianwei",
middle,,"Xu, Jijie",,False,"Xu, Jijie",
middle,,"Yan, Ming",,False,"Yan, Ming",
middle,,"Sun, Minmin",,False,"Sun, Minmin",
middle,,"Zhang, Pei",,False,"Zhang, Pei",
middle,,"Xie, Pengjun",,False,"Xie, Pengjun",
middle,,"Tang, Qiaoyu",,False,"Tang, Qiaoyu",
middle,,"Zhu, Qin",,False,"Zhu, Qin",
middle,,"Zhang, Rong",,False,"Zhang, Rong",
middle,,"Wu, Shibin",,False,"Wu, Shibin",
middle,,"Zhang, Shuo",,False,"Zhang, Shuo",
middle,,"He, Tao",,False,"He, Tao",
middle,,"Tang, Tianyi",,False,"Tang, Tianyi",
middle,,"Xia, Tingyu",,False,"Xia, Tingyu",
middle,,"Liao, Wei",,False,"Liao, Wei",
middle,,"Shen, Weizhou",,False,"Shen, Weizhou",
middle,,"Yin, Wenbiao",,False,"Yin, Wenbiao",
middle,,"Zhou, Wenmeng",,False,"Zhou, Wenmeng",
middle,,"Yu, Wenyuan",,False,"Yu, Wenyuan",
middle,,"Wang, Xiaobin",,False,"Wang, Xiaobin",
middle,,"Deng, Xiaodong",,False,"Deng, Xiaodong",
middle,,"Xu, Xiaodong",,False,"Xu, Xiaodong",
middle,,"Zhang, Xinyu",,False,"Zhang, Xinyu",
middle,,"Liu, Yang",,False,"Liu, Yang",
middle,,"Li, Yeqiu",,False,"Li, Yeqiu",
middle,,"Zhang, Yi",,False,"Zhang, Yi",
middle,,"Jiang, Yong",,False,"Jiang, Yong",
middle,,"Wan, Yu",,False,"Wan, Yu",
last,,"Zhou, Yuxin",,False,"Zhou, Yuxin",
