Author Position,Author ID,Author Name,ORCID,Is Corresponding,Raw Author Name,Affiliations
first,https://openalex.org/A5025018072,Luyang Liu,,False,"Liu, Luyang",
middle,https://openalex.org/A5110629518,Joseph J. Pfeiffer,,False,"Pfeiffer, Jonas",
middle,https://openalex.org/A5101996381,Jiaxing Wu,https://orcid.org/0000-0002-7430-4651,False,"Wu, Jiaxing",
middle,https://openalex.org/A5101852403,Jun Xie,https://orcid.org/0000-0003-0778-7427,False,"Xie, Jun",
last,https://openalex.org/A5053145694,Arthur Szlam,,False,"Szlam, Arthur",
