Author Position,Author ID,Author Name,ORCID,Is Corresponding,Raw Author Name,Affiliations
first,https://openalex.org/A5062285844,Meredith Ringel Morris,https://orcid.org/0000-0003-1436-9223,False,"Morris, Meredith Ringel",
last,https://openalex.org/A5084740625,Jed R. Brubaker,https://orcid.org/0000-0003-4826-8324,False,"Brubaker, Jed R.",
