Author Position,Author ID,Author Name,ORCID,Is Corresponding,Raw Author Name,Affiliations
first,https://openalex.org/A5110938957,Laurent Orseau,,False,"Orseau, Laurent",
middle,https://openalex.org/A5073944062,Marcus Hütter,https://orcid.org/0000-0002-3263-4097,False,"Hutter, Marcus",
last,https://openalex.org/A5012035228,Levi H. S. Lelis,https://orcid.org/0000-0003-3560-9345,False,"Lelis, Levi H. S.",
