Author Position,Author ID,Author Name,ORCID,Is Corresponding,Raw Author Name,Affiliations
first,https://openalex.org/A5101799802,Xiao Song,https://orcid.org/0000-0003-4017-3021,False,"Song, Xingyou",
last,https://openalex.org/A5036477705,Dara Bahri,https://orcid.org/0000-0003-0144-2911,False,"Bahri, Dara",
