id,institution_name,country,direct_author_count,total_author_count,direct_works_count,total_works_count,direct_citations,total_citations,num_children,num_ancestors,has_parent,is_parent
https://openalex.org/I241749,University of Cambridge,United Kingdom,1,2,447948,451640,53825994,54926751,21,0,False,True
https://openalex.org/I154425047,University of Alberta,Canada,2,2,264876,264876,21054652,21054652,4,0,False,True
https://openalex.org/I901403493,NuVasive (United States),United States,2,2,436,436,13827,13827,0,0,False,False
https://openalex.org/I109935558,Ningbo University,China,2,2,63901,63901,2736810,2736810,0,0,False,False
https://openalex.org/I59433898,Brunel University of London,United Kingdom,2,2,53169,53169,3282986,3282986,0,1,True,False
https://openalex.org/I204983213,Harbin Institute of Technology,China,2,2,223136,223136,14261771,14261771,3,0,False,True
https://openalex.org/I17145004,Northwestern Polytechnical University,China,2,2,138099,138099,7513765,7513765,1,0,False,True
https://openalex.org/I4210121771,First Affiliated Hospital of Xi'an Jiaotong University,China,2,2,27510,27510,1619180,1619180,0,0,False,False
https://openalex.org/I4510145,Jiangxi University of Science and Technology,China,2,2,17990,17990,785742,785742,0,0,False,False
https://openalex.org/I2802939634,Chinese PLA General Hospital,China,2,2,53977,53977,2859399,2859399,1,0,False,True
https://openalex.org/I4210152154,State Key Laboratory of Food Science and Technology,China,2,2,22506,22506,3223727,3223727,0,2,True,False
https://openalex.org/I4210146959,Beijing Academy of Agricultural and Forestry Sciences,China,2,2,8898,8898,504583,504583,0,0,False,False
https://openalex.org/I22716506,Lanzhou University of Technology,China,2,2,32963,32963,1247522,1247522,0,0,False,False
https://openalex.org/I204823248,Huazhong Agricultural University,China,2,2,61706,61706,6588372,6588372,2,0,False,True
https://openalex.org/I4210159102,Huawei Technologies (Sweden),Sweden,2,2,2066,2066,187040,187040,0,1,True,False
https://openalex.org/I205783295,Cornell University,United States,1,2,472583,505636,56592511,59320911,13,0,False,True
https://openalex.org/I98285908,The University of Osaka,Japan,2,2,289159,289159,25699214,25699214,2,0,False,True
https://openalex.org/I4210113369,Microsoft Research Asia (China),China,2,2,9246,9246,1892566,1892566,0,1,True,False
https://openalex.org/I32574673,Shantou University,China,2,2,35278,35278,1815343,1815343,0,0,False,False
https://openalex.org/I55538621,China Jiliang University,China,2,2,23000,23000,901127,901127,0,0,False,False
https://openalex.org/I91656880,China Medical University,China,2,2,63066,63066,4266959,4266959,0,0,False,False
https://openalex.org/I4210163399,Shandong First Medical University,China,2,2,42709,42709,2125576,2125576,0,0,False,False
https://openalex.org/I28006308,Shandong Normal University,China,2,2,32129,32129,1633849,1633849,0,0,False,False
https://openalex.org/I59553526,Stony Brook University,United States,2,2,130666,130666,13898354,13898354,1,1,True,True
https://openalex.org/I4210119109,Indiana University Bloomington,United States,2,2,109746,109746,11074215,11074215,1,1,True,True
https://openalex.org/I64852412,Sichuan University of Science and Engineering,China,2,2,12957,12957,335992,335992,0,0,False,False
https://openalex.org/I4210086486,Zhaotong University,China,2,2,11452,11452,47665,47665,2,0,False,True
https://openalex.org/I64449678,Putian University,China,2,2,6955,6955,77002,77002,0,0,False,False
https://openalex.org/I4210111179,Michigan United,United States,2,2,23710,23710,1590123,1590123,0,0,False,False
https://openalex.org/I165745306,Southwest Petroleum University,China,2,2,33076,33076,1483220,1483220,0,0,False,False
https://openalex.org/I98677209,University of Edinburgh,United Kingdom,2,2,281745,281745,26149654,26149654,18,0,False,True
https://openalex.org/I31595395,Chengdu University of Technology,China,2,2,34638,34638,1055480,1055480,1,0,False,True
https://openalex.org/I4210105529,Daqing Oilfield General Hospital,China,2,2,11871,11871,141219,141219,0,0,False,False
https://openalex.org/I4210162190,"China University of Petroleum, East China",China,2,2,45351,45351,3256532,3256532,0,0,False,False
https://openalex.org/I885383172,National University of Malaysia,Malaysia,2,2,90248,90248,3221583,3221583,0,0,False,False
https://openalex.org/I170215575,National University of Defense Technology,China,2,2,88062,88062,3172632,3172632,3,0,False,True
https://openalex.org/I9086337,Taiyuan University of Technology,China,2,2,47700,47700,2428115,2428115,0,0,False,False
https://openalex.org/I4210097066,Shanghai Ninth People's Hospital,China,2,2,24134,24134,1838058,1838058,0,0,False,False
https://openalex.org/I131434179,Nanjing University of Chinese Medicine,China,2,2,34990,34990,1819650,1819650,0,0,False,False
https://openalex.org/I4210154338,Hubei Engineering University,China,2,2,5006,5006,131741,131741,0,0,False,False
https://openalex.org/I40963666,Central China Normal University,China,2,2,43323,43323,3758508,3758508,0,0,False,False
https://openalex.org/I53592917,Jiangxi Normal University,China,2,2,22166,22166,937652,937652,0,0,False,False
https://openalex.org/I50180762,Chongqing Three Gorges University,China,2,2,10209,10209,198720,198720,0,0,False,False
https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,China,2,2,44875,44875,2054477,2054477,1,0,False,True
https://openalex.org/I4210129465,Wuhan Ship Development & Design Institute,China,2,2,10343,10343,124146,124146,0,0,False,False
https://openalex.org/I36258959,University of California San Diego,United States,2,2,355699,355699,50665070,50665070,8,1,True,True
https://openalex.org/I72951846,Washington State University,United States,2,2,108060,108060,7649406,7649406,6,0,False,True
https://openalex.org/I4210149647,Yunnan Metallurgical Group (China),China,2,2,1361,1361,49396,49396,1,0,False,True
https://openalex.org/I4210158318,Second Affiliated Hospital of Zhejiang University,China,2,2,31353,31353,2226195,2226195,0,0,False,False
https://openalex.org/I4210116048,Beijing National Laboratory for Molecular Sciences,China,2,2,34472,34472,7732881,7732881,0,0,False,False
https://openalex.org/I3018263800,Huzhou University,China,2,2,18896,18896,515988,515988,0,0,False,False
https://openalex.org/I62853816,Beijing University of Civil Engineering and Architecture,China,2,2,14569,14569,453607,453607,0,0,False,False
https://openalex.org/I79619799,University of Birmingham,United Kingdom,2,2,217741,217741,22933547,22933547,3,0,False,True
https://openalex.org/I4210153856,Second Xiangya Hospital of Central South University,China,2,2,29684,29684,2085502,2085502,0,0,False,False
https://openalex.org/I4210147389,Hunan Provincial People's Hospital,China,2,2,5552,5552,164306,164306,0,0,False,False
https://openalex.org/I198091727,Tiangong University,China,2,2,28772,28772,1475667,1475667,0,0,False,False
https://openalex.org/I181547552,Baylor College of Medicine,United States,2,2,165137,165137,27501555,27501555,2,1,True,True
https://openalex.org/I53411278,Chengdu University of Traditional Chinese Medicine,China,2,2,22074,22074,1158904,1158904,0,0,False,False
https://openalex.org/I2802541053,Academy of Military Medical Sciences,China,2,2,15892,15892,913618,913618,4,0,False,True
https://openalex.org/I2800710378,Naval University of Engineering,China,2,2,20069,20069,294401,294401,0,0,False,False
https://openalex.org/I10660446,Kunming University of Science and Technology,China,2,2,60908,60908,2762363,2762363,0,0,False,False
https://openalex.org/I7350606,Dalian Jiaotong University,China,2,2,10802,10802,204838,204838,0,0,False,False
https://openalex.org/I4210105312,Shanghai Power Equipment Research Institute,China,2,2,3323,3323,39797,39797,0,0,False,False
https://openalex.org/I72816309,Drexel University,United States,2,2,83856,83856,6047338,6047338,1,0,False,True
https://openalex.org/I4392738113,China Electric Power Research Institute,China,2,2,17862,17862,241576,241576,0,1,True,False
https://openalex.org/I59028903,Ocean University of China,China,2,2,73223,73223,4321399,4321399,0,0,False,False
https://openalex.org/I4210155088,Institute of Chemistry,China,2,2,26441,26441,4632750,4632750,2,1,True,True
https://openalex.org/I43337087,Hebei University,China,2,2,39385,39385,1308225,1308225,0,0,False,False
https://openalex.org/I70908550,Anhui Polytechnic University,China,2,2,11012,11012,304476,304476,0,0,False,False
https://openalex.org/I4210151302,Green Chemistry,Poland,2,2,6984,6984,705003,705003,0,0,False,False
https://openalex.org/I4210161896,Fu Wai Hospital,China,2,2,11387,11387,755100,755100,0,0,False,False
https://openalex.org/I51622183,Shaanxi University of Science and Technology,China,2,2,24101,24101,1608326,1608326,0,0,False,False
https://openalex.org/I4210097354,Sun Yat-sen Memorial Hospital,China,2,2,18855,18855,1464130,1464130,0,0,False,False
https://openalex.org/I41156924,Victoria University of Wellington,New Zealand,2,2,62575,62575,1958457,1958457,3,0,False,True
https://openalex.org/I17747738,Beijing University of Chinese Medicine,China,2,2,29787,29787,1422104,1422104,0,0,False,False
https://openalex.org/I37987034,Guangzhou University,China,1,1,48306,48306,1833278,1833278,0,0,False,False
https://openalex.org/I11385950,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Brazil,1,1,23418,23418,437133,437133,2,1,True,True
https://openalex.org/I32597200,Ghent University,Belgium,1,1,169334,169334,16577103,16577103,7,0,False,True
https://openalex.org/I4210123377,AZ Sint-Jan,Belgium,1,1,4840,4840,249478,249478,0,0,False,False
https://openalex.org/I3132630691,Chinese General Hospital College of Nursing and Liberal Arts,Philippines,1,1,4258,4258,129879,129879,0,0,False,False
https://openalex.org/I4210137766,Institute for Advanced Study,Germany,1,1,9262,9262,508591,508591,0,0,False,False
https://openalex.org/I253932293,Anhui University of Traditional Chinese Medicine,China,1,1,10482,10482,412769,412769,0,0,False,False
https://openalex.org/I49185572,Yunnan University of Finance And Economics,China,1,1,6133,6133,84426,84426,0,0,False,False
https://openalex.org/I4210100528,ENN (China),China,1,1,493,493,9185,9185,2,0,False,True
https://openalex.org/I4210150595,Guangzhou Electronic Technology (China),China,1,1,1922,1922,27345,27345,0,0,False,False
https://openalex.org/I42894916,Data61,Australia,1,1,16639,16639,846084,846084,0,1,True,False
https://openalex.org/I45462715,International Sakharov Environmental Institute,Belarus,1,1,801,801,6740,6740,0,1,True,False
https://openalex.org/I4210161994,Dana-Farber Brigham Cancer Center,United States,1,1,11255,11255,2371828,2371828,1,2,True,True
https://openalex.org/I4210167381,First Affiliated Hospital of Wannan Medical College,China,1,1,6675,6675,211006,211006,0,0,False,False
https://openalex.org/I54009628,University of Bayreuth,Germany,1,1,50920,50920,3106127,3106127,1,0,False,True
https://openalex.org/I4210154480,Chongqing Cancer Hospital,China,1,1,4741,4741,159404,159404,0,0,False,False
https://openalex.org/I4210133436,Beijing Institute of Nanoenergy and Nanosystems,China,1,1,5133,5133,1507179,1507179,0,0,False,False
https://openalex.org/I30809798,ShanghaiTech University,China,1,1,24028,24028,1807769,1807769,0,0,False,False
https://openalex.org/I4210162359,International Neuromodulation Society,United States,1,1,1580,1580,41342,41342,0,0,False,False
https://openalex.org/I2799853436,Johns Hopkins Medicine,United States,1,1,180340,180340,29022786,29022786,11,0,False,True
https://openalex.org/I4210123733,The First People's Hospital of Changde,China,1,1,2639,2639,44201,44201,0,0,False,False
https://openalex.org/I4210113795,Hubei University of Arts and Science,China,1,1,6636,6636,196626,196626,0,0,False,False
https://openalex.org/I2800935791,UC San Diego Health System,United States,1,1,11868,11868,675497,675497,2,0,False,True
https://openalex.org/I4210109381,Affiliated Hospital of Guizhou Medical University,China,1,1,12532,12532,328763,328763,0,0,False,False
https://openalex.org/I176808543,Liaoning Technical University,China,1,1,18047,18047,270693,270693,0,0,False,False
https://openalex.org/I4210155611,Ministry of Water Resources of the People's Republic of China,China,1,1,13307,13307,561611,561611,6,0,False,True
https://openalex.org/I99682543,University of Minho,Portugal,1,1,70217,70217,3930198,3930198,26,0,False,True
https://openalex.org/I22265921,National Central University,Taiwan,1,1,45572,45572,2947269,2947269,0,1,True,False
https://openalex.org/I9796191,University College of Applied Science,Palestinian Territory,1,1,1046,1046,14669,14669,0,0,False,False
https://openalex.org/I80281795,University of Otago,New Zealand,1,1,91752,91752,6514538,6514538,2,0,False,True
https://openalex.org/I75059550,Zhejiang Gongshang University,China,1,1,19496,19496,784046,784046,0,0,False,False
https://openalex.org/I21491767,Aix-Marseille Université,France,1,1,145927,145927,11262111,11262111,103,0,False,True
https://openalex.org/I212119943,University of Victoria,Canada,1,1,75619,75619,5935271,5935271,5,0,False,True
https://openalex.org/I4210105365,Qujing Normal University,China,1,1,7135,7135,100618,100618,0,0,False,False
https://openalex.org/I4210138370,Liupanshui Normal University,China,1,1,2841,2841,28606,28606,0,0,False,False
https://openalex.org/I4210132426,Shanghai Fudan Microelectronics (China),China,1,1,3686,3686,201622,201622,0,0,False,False
https://openalex.org/I2802974365,Shanghai Innovative Research Center of Traditional Chinese Medicine,China,1,1,3304,3304,163130,163130,0,0,False,False
https://openalex.org/I867306930,Power Grid Corporation (India),India,1,1,5287,5287,26359,26359,0,0,False,False
https://openalex.org/I4210164269,Shenzhen Nanshan Center for Chronic Disease Control,China,1,1,1967,1967,60463,60463,0,0,False,False
https://openalex.org/I4210107953,Japan Lifeline (Japan),Japan,1,1,265,265,6506,6506,0,0,False,False
https://openalex.org/I4210121447,Center for Excellence in Molecular Cell Science,China,1,1,9859,9859,1817448,1817448,0,1,True,False
https://openalex.org/I4210143632,Tyndall Centre,United Kingdom,1,1,3571,3571,543440,543440,0,0,False,False
https://openalex.org/I204512498,University of Macau,Macao,1,1,47248,47248,2405974,2405974,1,0,False,True
https://openalex.org/I68947357,Université de Strasbourg,France,1,1,88280,88280,7227547,7227547,74,0,False,True
https://openalex.org/I122411786,California Institute of Technology,United States,1,1,245171,245171,37175036,37175036,8,0,False,True
https://openalex.org/I4210134929,Jilin Province Science and Technology Department,China,1,1,10129,10129,256936,256936,0,0,False,False
