id,institution_name,direct_author_count,total_author_count,direct_works_count,total_works_count,direct_citations,total_citations,num_children,num_ancestors,has_parent,is_parent
https://openalex.org/I4210092658,Harvard–MIT Division of Health Sciences and Technology,1,1,6565,6565,727271,727271,0,0,False,False
https://openalex.org/I4210116940,Don Carlo Gnocchi Foundation,1,1,7587,7587,203907,203907,0,0,False,False
https://openalex.org/I10660446,Kunming University of Science and Technology,1,1,45170,45170,492125,492125,0,0,False,False
https://openalex.org/I2800817003,Southern California University for Professional Studies,1,1,32665,32665,1020505,1020505,0,0,False,False
https://openalex.org/I2802101240,Carolinas Medical Center,1,1,7761,7761,256446,256446,0,1,True,False
https://openalex.org/I179651463,George Fox University,1,1,2056,2056,18579,18579,0,0,False,False
https://openalex.org/I4210094388,Columbus Oncology and Hematology Associates,1,1,1188,1188,15335,15335,0,0,False,False
https://openalex.org/I4210155257,Alstom (United States),1,1,1655,1655,20973,20973,0,1,True,False
https://openalex.org/I5388228,University of Rochester,1,1,134271,134271,6090179,6090179,2,0,False,True
https://openalex.org/I4210138965,Pro Change Behavior Systems (United States),1,1,127,127,5624,5624,0,0,False,False
https://openalex.org/I4210127078,Sunshine Hospital,1,1,944,944,25474,25474,0,1,True,False
https://openalex.org/I4210165606,Hubei Normal University,1,1,6646,6646,55268,55268,0,0,False,False
https://openalex.org/I2800445679,Alberta Hospital Edmonton,1,1,4001,4001,103992,103992,0,1,True,False
https://openalex.org/I63190737,"University at Buffalo, State University of New York",1,1,127903,127903,4075734,4075734,1,1,True,True
https://openalex.org/I4210163792,Cell Gate (United States),1,1,26,26,1815,1815,0,0,False,False
https://openalex.org/I1304085615,Nvidia (United Kingdom),1,1,1761,1761,93414,93414,0,1,True,False
https://openalex.org/I162608824,University of Sussex,1,1,72594,72594,2875039,2875039,1,0,False,True
https://openalex.org/I2800093905,Federal Ministry of Education and Research,1,1,723,723,20179,20179,2,0,False,True
https://openalex.org/I4210103203,Victorian Comprehensive Cancer Centre,1,1,979,979,34264,34264,0,0,False,False
https://openalex.org/I4210145268,Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo,1,1,24030,24030,404298,404298,0,0,False,False
https://openalex.org/I4210156221,Allen Institute for Artificial Intelligence,1,1,988,988,73450,73450,0,0,False,False
https://openalex.org/I1316052090,Mater Health Services,1,1,3414,3414,101571,101571,5,0,False,True
https://openalex.org/I4210112465,Advanced Lightweight Engineering (Netherlands),1,1,29,29,420,420,0,0,False,False
https://openalex.org/I4210139586,Russian Quantum Center,1,1,1961,1961,34354,34354,0,0,False,False
https://openalex.org/I2132711,Kutztown University,1,1,2406,2406,30142,30142,0,1,True,False
https://openalex.org/I1332737386,General Electric (United States),1,1,30264,30264,922982,922982,22,0,False,True
https://openalex.org/I69094615,Universidad San Francisco de Quito,1,1,7831,7831,125494,125494,0,0,False,False
https://openalex.org/I1329621470,Bhabha Atomic Research Centre,1,1,43558,43558,785689,785689,1,2,True,True
https://openalex.org/I141945490,University of British Columbia,1,1,309712,309712,12416864,12416864,2,0,False,True
https://openalex.org/I4210094819,LRS Institute of Tuberculosis and Respiratory Diseases,1,1,644,644,15128,15128,0,1,True,False
https://openalex.org/I98251732,McMaster University,1,1,160470,160470,6463467,6463467,1,0,False,True
https://openalex.org/I146620803,Wenzhou University,1,1,20224,20224,326130,326130,0,0,False,False
https://openalex.org/I4210151528,International Space Science Institute - Beijing,1,1,513,513,4244,4244,0,3,True,False
https://openalex.org/I32699454,Joint Institute for Nuclear Research,1,1,35731,35731,774622,774622,0,0,False,False
https://openalex.org/I869660684,University of the Western Cape,1,1,20957,20957,438101,438101,1,0,False,True
https://openalex.org/I4210151920,HeidelbergCement (United States),1,1,503,503,12147,12147,0,1,True,False
https://openalex.org/I4210099556,Research Support Instruments (United States),1,1,298,298,2980,2980,0,0,False,False
https://openalex.org/I4210105015,Stanford Health Care,1,1,4697,4697,108106,108106,0,0,False,False
https://openalex.org/I151281966,Cisco Systems (China),1,1,1562,1562,49951,49951,0,1,True,False
https://openalex.org/I118501908,National Research University Higher School of Economics,1,1,55261,55261,387663,387663,0,0,False,False
https://openalex.org/I197173980,Southeastern Louisiana University,1,1,4072,4072,84674,84674,0,1,True,False
https://openalex.org/I207123951,New Mexico Institute of Mining and Technology,1,1,11216,11216,314041,314041,1,0,False,True
https://openalex.org/I4210113153,Neuroscience Institute,1,1,9399,9399,403249,403249,0,1,True,False
https://openalex.org/I114027177,University of North Carolina at Chapel Hill,1,1,259923,259923,12244510,12244510,4,1,True,True
https://openalex.org/I4210152891,Superconducting Systems (United States),1,1,77,77,822,822,0,0,False,False
https://openalex.org/I4210149433,Institute for Complex Systems,1,1,3995,3995,115451,115451,0,1,True,False
https://openalex.org/I4210142152,ORCID,1,1,44927,44927,249828,249828,0,0,False,False
https://openalex.org/I2801993434,The Alfred Hospital,1,1,20790,20790,645537,645537,0,1,True,False
https://openalex.org/I133903919,Arak University of Medical Sciences,1,1,5015,5015,84155,84155,0,0,False,False
https://openalex.org/I4210120504,Bristol Industrial and Research Associates (United Kingdom),1,1,46,46,602,602,0,0,False,False
https://openalex.org/I139264467,Seoul National University,1,1,213379,213379,5787588,5787588,1,0,False,True
https://openalex.org/I143545923,Central Police University,1,1,1067,1067,12046,12046,0,0,False,False
https://openalex.org/I919571938,The University of Texas Health Science Center at Houston,1,1,132164,132164,2865685,2865685,0,1,True,False
https://openalex.org/I4210122954,MIT Lincoln Laboratory,1,1,13053,13053,449836,449836,0,1,True,False
https://openalex.org/I4210098425,The First People's Hospital of Shunde,1,1,2637,2637,27952,27952,0,0,False,False
https://openalex.org/I4210092773,UK Centre for Ecology & Hydrology,1,1,13102,13102,778282,778282,0,0,False,False
https://openalex.org/I4210163247,Henan Institute of Science and Technology,1,1,8341,8341,84155,84155,0,0,False,False
https://openalex.org/I22265921,National Central University,1,1,41335,41335,915966,915966,0,1,True,False
https://openalex.org/I32943570,Helsinki Institute for Information Technology,1,1,3247,3247,123597,123597,0,2,True,False
https://openalex.org/I39343248,Humboldt-Universität zu Berlin,1,1,101835,101835,2964831,2964831,2,0,False,True
https://openalex.org/I4387153400,"Kasturba Medical College, Mangalore",1,1,2466,2466,23518,23518,0,1,True,False
https://openalex.org/I153718931,University of Ottawa,1,1,146593,146593,4812681,4812681,31,0,False,True
https://openalex.org/I70908550,Anhui Polytechnic University,1,1,8307,8307,80645,80645,0,0,False,False
https://openalex.org/I80180929,Universidad de Murcia,1,1,50717,50717,961695,961695,0,0,False,False
https://openalex.org/I4210086600,Meizhou City People's Hospital,1,1,1940,1940,11602,11602,0,0,False,False
https://openalex.org/I1302493489,Ohio Environmental Protection Agency,1,1,1018,1018,26356,26356,0,0,False,False
https://openalex.org/I65625852,Southwest Minnesota State University,1,1,2840,2840,31639,31639,0,1,True,False
https://openalex.org/I2800704349,Cooper University Hospital,1,1,5756,5756,147007,147007,0,1,True,False
https://openalex.org/I1320473756,The Royal Melbourne Hospital,1,1,33484,33484,1257615,1257615,1,1,True,True
https://openalex.org/I1290603121,World Health Organization - Pakistan,1,1,7052,7052,471149,471149,0,1,True,False
https://openalex.org/I126595936,Azerbaijan National Academy of Sciences,1,1,10367,10367,165159,165159,11,0,False,True
https://openalex.org/I162290304,Scuola Superiore Sant'Anna,1,1,16738,16738,410622,410622,1,0,False,True
https://openalex.org/I79223203,Guangdong Ocean University,1,1,12635,12635,125366,125366,0,0,False,False
https://openalex.org/I4210107720,CentraleSupélec,1,1,11480,11480,166906,166906,11,1,True,True
https://openalex.org/I24571045,University of North Dakota,1,1,22022,22022,534277,534277,1,0,False,True
https://openalex.org/I75421653,University of Missouri–Kansas City,1,1,35690,35690,951623,951623,0,1,True,False
https://openalex.org/I36399199,Nanjing University of Science and Technology,1,1,69133,69133,1150352,1150352,1,0,False,True
https://openalex.org/I114457229,University of Geneva,1,1,109670,109670,4138803,4138803,3,0,False,True
https://openalex.org/I153230381,Charles Sturt University,1,1,21993,21993,545891,545891,0,0,False,False
https://openalex.org/I24306055,Suffolk University,1,1,7209,7209,150890,150890,0,0,False,False
https://openalex.org/I2799853436,Johns Hopkins Medicine,1,1,134201,134201,7194725,7194725,11,0,False,True
https://openalex.org/I4210125245,Centro Brasileiro de Pesquisas Físicas,1,1,9552,9552,288332,288332,0,1,True,False
https://openalex.org/I5332623,ManTech International (United States),1,1,217,217,2855,2855,1,0,False,True
https://openalex.org/I4210104084,ENT and Allergy,1,1,3124,3124,113068,113068,0,0,False,False
https://openalex.org/I903300897,Southern States University,1,1,350,350,9102,9102,0,0,False,False
https://openalex.org/I74656192,University of Göttingen,1,1,116328,116328,4085072,4085072,5,0,False,True
https://openalex.org/I4210099955,Institute of Particle Physics,1,1,2991,2991,120032,120032,0,0,False,False
https://openalex.org/I1306266525,Goddard Space Flight Center,1,1,90534,90534,3271802,3271802,6,1,True,True
https://openalex.org/I2799600557,Japan External Trade Organization,1,1,14719,14719,142106,142106,0,1,True,False
https://openalex.org/I4210140958,Ann Arbor Center for Independent Living,1,1,9143,9143,378583,378583,0,0,False,False
https://openalex.org/I157417397,Bowling Green State University,1,1,24939,24939,622556,622556,0,1,True,False
https://openalex.org/I4210156193,Royal London Hospital for Integrated Medicine,1,1,402,402,7111,7111,0,1,True,False
https://openalex.org/I4210148116,Ryhov Hospital Jönköping,1,1,1552,1552,56122,56122,0,0,False,False
https://openalex.org/I4210093923,Instituto de Pesquisas Ecológicas,1,1,707,707,20030,20030,0,0,False,False
https://openalex.org/I913958620,Erasmus University Rotterdam,1,1,94546,94546,4046888,4046888,0,0,False,False
https://openalex.org/I172039944,Dominican University of California,1,1,2029,2029,13980,13980,0,0,False,False
https://openalex.org/I4210161253,Crimean Astrophysical Observatory,1,1,1714,1714,28534,28534,0,0,False,False
https://openalex.org/I98635879,American University of Beirut,1,1,25269,25269,733311,733311,1,0,False,True
https://openalex.org/I14588785,William James College,1,1,944,944,49117,49117,0,0,False,False
https://openalex.org/I146416000,University of Kansas,1,1,104614,104614,3118792,3118792,3,0,False,True
https://openalex.org/I4210151647,Centre for Inflammation Research,1,1,4676,4676,239017,239017,0,2,True,False
https://openalex.org/I4210148121,Chonnam National University Hwasun Hospital,1,1,4803,4803,77386,77386,0,0,False,False
https://openalex.org/I161046081,University of Freiburg,1,1,120520,120520,4189536,4189536,0,0,False,False
https://openalex.org/I181840440,Odesa I. I. Mechnikov National University,1,1,5750,5750,42423,42423,0,0,False,False
https://openalex.org/I4210119028,Beijing Anzhen Hospital,1,1,11758,11758,125429,125429,0,0,False,False
https://openalex.org/I2801852214,University of Washington Medical Center,1,1,13654,13654,647847,647847,0,0,False,False
https://openalex.org/I188973947,Novosibirsk State University,1,1,32744,32744,496593,496593,1,0,False,True
https://openalex.org/I2802931750,Flinders Medical Centre,1,1,13130,13130,397661,397661,0,0,False,False
https://openalex.org/I55143463,University of Turin,1,1,116280,116280,3348412,3348412,1,0,False,True
https://openalex.org/I143868143,Anhui University,1,1,38550,38550,500141,500141,0,0,False,False
https://openalex.org/I97565354,University of Lausanne,1,1,85009,85009,3099744,3099744,1,0,False,True
https://openalex.org/I103163165,Florida State University,1,1,100288,100288,3500514,3500514,4,1,True,True
https://openalex.org/I4210103194,"Dr. D.Y. Patil Vidyapeeth, Pune",1,1,4846,4846,23591,23591,1,0,False,True
https://openalex.org/I31595395,Chengdu University of Technology,1,1,24494,24494,243970,243970,1,0,False,True
https://openalex.org/I905225518,Shanghai University of International Business and Economics,1,1,3144,3144,22799,22799,0,0,False,False
https://openalex.org/I16365422,Hefei University of Technology,1,1,53320,53320,750366,750366,0,0,False,False
https://openalex.org/I4210095288,Provo College,1,1,642,642,11391,11391,0,0,False,False
https://openalex.org/I4210098460,Shanghai University of Traditional Chinese Medicine,1,1,28392,28392,332080,332080,0,0,False,False
https://openalex.org/I158842170,Chongqing University,1,1,111924,111924,1853101,1853101,3,0,False,True
https://openalex.org/I110440473,Xi'an University of Science and Technology,1,1,18568,18568,180511,180511,0,0,False,False
https://openalex.org/I50180762,Chongqing Three Gorges University,1,1,5690,5690,40521,40521,0,0,False,False
https://openalex.org/I4210086248,Affiliated Hospital of Southwest Medical University,1,1,8107,8107,81990,81990,0,0,False,False
https://openalex.org/I4210110558,Xi'an Technological University,1,1,10787,10787,98349,98349,0,0,False,False
https://openalex.org/I4210131893,Second Affiliated Hospital of Xi'an Jiaotong University,1,1,10575,10575,125383,125383,0,0,False,False
https://openalex.org/I1293035123,Met Office,1,1,35725,35725,836626,836626,0,0,False,False
https://openalex.org/I151013683,Binzhou University,1,1,11496,11496,141779,141779,0,0,False,False
https://openalex.org/I4210091773,Taichung Veterans General Hospital,1,1,12566,12566,279879,279879,0,0,False,False
https://openalex.org/I4210136340,Comer Children's Hospital,1,1,1823,1823,59405,59405,0,0,False,False
https://openalex.org/I137506752,North China University of Science and Technology,1,1,14115,14115,173428,173428,0,0,False,False
https://openalex.org/I4210121771,First Affiliated Hospital of Xi'an Jiaotong University,1,1,19275,19275,285550,285550,0,0,False,False
https://openalex.org/I139024713,Guangdong University of Technology,1,1,44956,44956,717501,717501,0,0,False,False
https://openalex.org/I2800810863,Queen Mary Hospital,1,1,16742,16742,653815,653815,0,1,True,False
https://openalex.org/I192455969,York University,1,1,77599,77599,2050505,2050505,0,0,False,False
https://openalex.org/I1293718874,Tri-Service General Hospital,1,1,13118,13118,251391,251391,0,0,False,False
https://openalex.org/I4210140103,Caris Life Sciences (United States),1,1,1361,1361,27884,27884,0,0,False,False
https://openalex.org/I2800559042,Riverview Hospital,1,1,464,464,19538,19538,0,0,False,False
https://openalex.org/I1306430637,St. Vincent's Birmingham,1,1,5783,5783,178348,178348,0,0,False,False
https://openalex.org/I95568926,Ioffe Institute,1,1,15281,15281,169394,169394,0,2,True,False
https://openalex.org/I1324840837,Hewlett-Packard (United States),1,1,17133,17133,677241,677241,11,0,False,True
https://openalex.org/I4210125376,ARC Centre of Excellence for Coherent X-ray Science,1,1,219,219,10455,10455,0,2,True,False
https://openalex.org/I4210166778,Canadian Sleep & Circadian Network,1,1,810,810,29394,29394,0,0,False,False
https://openalex.org/I145847075,TU Wien,1,1,74445,74445,1903208,1903208,2,0,False,True
https://openalex.org/I12097938,West Virginia University,1,1,77358,77358,1849659,1849659,2,0,False,True
https://openalex.org/I4210093052,Cabrini Hospital,1,1,2537,2537,143289,143289,0,0,False,False
https://openalex.org/I146655781,University of Liverpool,1,1,176122,176122,5290806,5290806,3,0,False,True
https://openalex.org/I1336196053,Roger Williams Medical Center,1,1,2433,2433,83996,83996,0,0,False,False
https://openalex.org/I4210121071,Fuzhou Second Hospital,1,1,985,985,6500,6500,0,0,False,False
https://openalex.org/I184693016,China Medical University,1,1,42676,42676,997945,997945,0,0,False,False
https://openalex.org/I154425047,University of Alberta,1,1,235496,235496,7696736,7696736,4,0,False,True
https://openalex.org/I2802331550,Taipei Medical University Hospital,1,1,8658,8658,156313,156313,0,0,False,False
https://openalex.org/I187911006,Australian Red Cross Lifeblood,1,1,2345,2345,54817,54817,0,0,False,False
https://openalex.org/I867306930,Power Grid Corporation (India),1,1,880,880,3784,3784,0,0,False,False
https://openalex.org/I169615421,Middle Tennessee State University,1,1,8742,8742,151865,151865,0,0,False,False
https://openalex.org/I4210161779,Campbell Collaboration,1,1,3472,3472,25081,25081,0,0,False,False
https://openalex.org/I36258959,"University of California, San Diego",1,1,309797,309797,16376933,16376933,6,1,True,True
https://openalex.org/I166337079,Queen Mary University of London,1,1,111103,111103,3900074,3900074,1,1,True,True
https://openalex.org/I71715416,Universidade Federal do ABC,1,1,18922,18922,307435,307435,0,0,False,False
https://openalex.org/I4210124949,Microsoft Research (India),1,1,2330,2330,83257,83257,0,1,True,False
https://openalex.org/I188538660,University of Colorado Boulder,1,1,144532,144532,6715518,6715518,9,1,True,True
https://openalex.org/I2802362269,Health Sciences Centre,1,1,32031,32031,1198281,1198281,0,1,True,False
https://openalex.org/I102808428,Tbilisi State University,1,1,11468,11468,231445,231445,1,0,False,True
https://openalex.org/I110736937,Délégation Paris 5,1,1,37924,37924,1581735,1581735,3,1,True,True
https://openalex.org/I4210116144,Chongqing University of Education,1,1,3277,3277,19658,19658,0,0,False,False
https://openalex.org/I196829312,La Trobe University,1,1,66195,66195,1798691,1798691,0,0,False,False
https://openalex.org/I177881444,Pomona College,1,1,7714,7714,190249,190249,0,1,True,False
https://openalex.org/I4210129850,Délégation Paris 6,1,1,9828,9828,112265,112265,3,1,True,True
https://openalex.org/I177483745,Université Joseph Fourier,1,1,36632,36632,1748312,1748312,32,0,False,True
https://openalex.org/I4210148352,St. Mary's Medical Center,1,1,1696,1696,44674,44674,0,1,True,False
https://openalex.org/I4210094386,National Superconducting Cyclotron Laboratory,1,1,4837,4837,160930,160930,0,2,True,False
https://openalex.org/I4210137227,Queen's Medical Centre,1,1,20157,20157,811366,811366,0,1,True,False
https://openalex.org/I164213776,King's College - North Carolina,1,1,4721,4721,143734,143734,0,0,False,False
https://openalex.org/I7882870,University of Glasgow,1,1,165603,165603,5646641,5646641,8,0,False,True
https://openalex.org/I103087548,Norfolk State University,1,1,4216,4216,71813,71813,0,0,False,False
https://openalex.org/I200166805,Guy's and St Thomas' NHS Foundation Trust,1,1,24650,24650,833977,833977,4,0,False,True
https://openalex.org/I4210094801,Royal Saskatchewan Museum,1,1,334,334,6214,6214,0,0,False,False
https://openalex.org/I173304897,Universidad de Granada,1,1,97570,97570,2245960,2245960,0,0,False,False
https://openalex.org/I4210152189,St. George Hospital,1,1,1446,1446,44195,44195,0,0,False,False
https://openalex.org/I9360294,University of Bologna,1,1,182019,182019,4975879,4975879,0,0,False,False
https://openalex.org/I4210133369,Decision Sciences (United States),1,1,11343,11343,579330,579330,0,0,False,False
https://openalex.org/I21250087,Charles University,1,1,120770,120770,2826944,2826944,17,0,False,True
https://openalex.org/I4210128938,RIKEN Advanced Science Institute,1,1,4364,4364,216737,216737,0,1,True,False
https://openalex.org/I67311998,European Organization for Nuclear Research,1,1,57237,57237,1984788,1984788,1,0,False,True
https://openalex.org/I4210145005,State Key Laboratory of Vehicle NVH and Safety Technology,1,1,2390,2390,26447,26447,0,0,False,False
https://openalex.org/I4210144793,Centre de Calcul de l’Institut National de Physique Nucléaire et de Physique des Particules,1,1,2450,2450,159211,159211,0,2,True,False
https://openalex.org/I4210140813,First Affiliated Hospital of Dalian Medical University,1,1,8099,8099,106741,106741,0,0,False,False
https://openalex.org/I4210143084,Cincinnati VA Medical Center,1,1,1042,1042,40460,40460,0,4,True,False
https://openalex.org/I2802046418,Chesterfield College,1,1,152,152,1079,1079,0,1,True,False
https://openalex.org/I1290463931,Southwest Research Institute,1,1,16226,16226,431842,431842,0,0,False,False
https://openalex.org/I61152923,Cabot (United States),1,1,4931,4931,147000,147000,0,0,False,False
https://openalex.org/I36314861,Beirut Arab University,1,1,4075,4075,53460,53460,0,0,False,False
https://openalex.org/I129871486,Oregon Institute of Technology,1,1,1571,1571,57033,57033,1,0,False,True
https://openalex.org/I4210102325,Hôpital Européen Georges-Pompidou,1,1,17184,17184,700666,700666,0,2,True,False
https://openalex.org/I1293612202,Toyota Motor Corporation (Switzerland),1,1,5535,5535,106671,106671,0,1,True,False
https://openalex.org/I162714631,George Mason University,1,1,68745,68745,1773354,1773354,2,0,False,True
https://openalex.org/I1320553840,Amgen (United States),1,1,15753,15753,942626,942626,9,0,False,True
https://openalex.org/I4210086780,Japan Science and Technology Agency,1,1,53939,53939,2898816,2898816,1,0,False,True
https://openalex.org/I169381384,University of Groningen,1,1,150774,150774,5971812,5971812,1,0,False,True
https://openalex.org/I4210157972,Chongqing Municipal Government,1,1,617,617,3843,3843,1,0,False,True
https://openalex.org/I1743320,Palo Alto University,1,1,12592,12592,487540,487540,0,0,False,False
https://openalex.org/I2802225915,Changi General Hospital,1,1,4751,4751,86914,86914,0,0,False,False
https://openalex.org/I4210103271,White Plains Hospital,1,1,1619,1619,30939,30939,0,1,True,False
https://openalex.org/I4210131919,Xi'an University of Technology,1,1,32537,32537,306216,306216,0,0,False,False
https://openalex.org/I17974374,Universidade de São Paulo,1,1,407262,407262,7366056,7366056,3,0,False,True
https://openalex.org/I3019322962,Universidade Brasil,1,1,17224,17224,215680,215680,0,0,False,False
https://openalex.org/I2802946424,Johns Hopkins University Applied Physics Laboratory,1,1,19635,19635,543118,543118,0,1,True,False
https://openalex.org/I86501945,University of Delaware,1,1,85793,85793,3055949,3055949,5,0,False,True
https://openalex.org/I76835614,University of Missouri,1,1,122997,122997,3841534,3841534,0,1,True,False
https://openalex.org/I51504820,San Jose State University,1,1,29791,29791,466037,466037,0,1,True,False
https://openalex.org/I98222981,Murray Darling Basin Authority,1,1,380,380,16008,16008,0,1,True,False
https://openalex.org/I4210094115,Laboratoire d'Informatique Algorithmique: Fondements et Applications,1,1,2637,2637,32524,32524,0,3,True,False
https://openalex.org/I14746517,Royal College of Surgeons of England,1,1,5669,5669,157949,157949,2,0,False,True
https://openalex.org/I2802539864,Guru Teg Bahadur Hospital,1,1,5607,5607,68056,68056,0,0,False,False
https://openalex.org/I2799990285,Epworth Hospital,1,1,3504,3504,116855,116855,0,0,False,False
https://openalex.org/I183519381,Capital Medical University,1,1,111575,111575,1657235,1657235,0,0,False,False
https://openalex.org/I59270414,Indian Institute of Science Bangalore,1,1,79538,79538,1706008,1706008,0,0,False,False
https://openalex.org/I168036236,National University Zaporizhzhia Polytechnic,1,1,4482,4482,12232,12232,0,0,False,False
https://openalex.org/I219388962,University of Wrocław,1,1,45538,45538,593929,593929,0,0,False,False
https://openalex.org/I55240360,Yeungnam University,1,1,34828,34828,700040,700040,0,0,False,False
https://openalex.org/I4210142181,Nielsen Engineering & Research (United States),1,1,435,435,5013,5013,0,0,False,False
https://openalex.org/I32625721,University of Saskatchewan,1,1,84514,84514,2314672,2314672,2,0,False,True
https://openalex.org/I57053284,Rockwell Automation (United States),1,1,15820,15820,286275,286275,5,0,False,True
https://openalex.org/I37461747,Wuhan University,1,1,184885,184885,3516743,3516743,4,0,False,True
https://openalex.org/I111149068,National Defense University,1,1,2224,2224,29391,29391,0,0,False,False
https://openalex.org/I123754550,Moog (United States),1,1,493,493,10729,10729,3,0,False,True
https://openalex.org/I154570441,"University of California, Santa Barbara",1,1,123660,123660,6389498,6389498,5,1,True,True
https://openalex.org/I1286704778,Rutherford Appleton Laboratory,1,1,33002,33002,1227994,1227994,0,1,True,False
https://openalex.org/I4210096666,"Institute of Biomedical Sciences, Academia Sinica",1,1,5391,5391,248870,248870,0,1,True,False
https://openalex.org/I4210140852,Centre for Cancer Biology,1,1,4201,4201,210528,210528,0,2,True,False
https://openalex.org/I4210157535,Eastman Dental Hospital,1,1,6429,6429,270284,270284,0,1,True,False
https://openalex.org/I4210108370,Panzhihua University,1,1,4308,4308,24976,24976,0,0,False,False
https://openalex.org/I2613432,University of South Florida,1,1,111109,111109,3230214,3230214,0,1,True,False
https://openalex.org/I47838141,Saint Louis University,1,1,44248,44248,1461668,1461668,0,0,False,False
https://openalex.org/I4210086647,Philips (China),1,1,1332,1332,20882,20882,0,1,True,False
https://openalex.org/I2800444561,Atlanta Technical College,1,1,1178,1178,29982,29982,0,1,True,False
https://openalex.org/I4210152674,National Institute of Pharmaceutical Education and Research,1,1,2857,2857,104425,104425,0,0,False,False
https://openalex.org/I4210151472,ChromaDex (United States),1,1,84,84,3046,3046,0,0,False,False
https://openalex.org/I4210150093,Max Planck Institute of Biochemistry,1,1,12641,12641,938969,938969,0,1,True,False
https://openalex.org/I4210164131,Ophthalmology Associates (United States),1,1,6006,6006,172651,172651,0,0,False,False
https://openalex.org/I153297377,Medical University of South Carolina,1,1,69226,69226,2482271,2482271,0,0,False,False
https://openalex.org/I2800567748,St. Boniface Hospital,1,1,4884,4884,170078,170078,0,0,False,False
https://openalex.org/I90183372,Université de Lorraine,1,1,94375,94375,1414792,1414792,66,0,False,True
https://openalex.org/I4210151462,New York Genome Center,1,1,2085,2085,266500,266500,0,0,False,False
https://openalex.org/I1292815773,St. Joseph Hospital,1,1,2720,2720,93165,93165,0,1,True,False
https://openalex.org/I87111246,Catholic University of Korea,1,1,49351,49351,840961,840961,0,0,False,False
https://openalex.org/I184983240,Northeast Normal University,1,1,31659,31659,593293,593293,0,0,False,False
https://openalex.org/I4210100923,Munster Technological University,1,1,4335,4335,90008,90008,0,0,False,False
https://openalex.org/I4210147155,Pediatrics and Genetics,1,1,17185,17185,930588,930588,0,0,False,False
https://openalex.org/I121980950,Utah State University,1,1,47516,47516,1476770,1476770,2,1,True,True
https://openalex.org/I212220629,Peter the Great St. Petersburg Polytechnic University,1,1,26201,26201,231741,231741,0,0,False,False
https://openalex.org/I129708740,Fujian Medical University,1,1,42053,42053,417429,417429,0,0,False,False
https://openalex.org/I4210124140,CAS Key Laboratory of Urban Pollutant Conversion,1,1,4355,4355,168794,168794,0,3,True,False
https://openalex.org/I4210137389,Eastern Hepatobiliary Surgery Hospital,1,1,5855,5855,152865,152865,0,0,False,False
https://openalex.org/I155671955,Korea Atomic Energy Research Institute,1,1,18511,18511,251155,251155,0,0,False,False
https://openalex.org/I165690674,Oregon Health & Science University,1,1,105175,105175,4449771,4449771,2,0,False,True
https://openalex.org/I121797337,Leiden University,1,1,113371,113371,4410479,4410479,2,0,False,True
