Author Position,Author ID,Author Name,ORCID,Is Corresponding,Raw Author Name,Affiliations
first,https://openalex.org/A5119748841,Henrique Schechter Vera,,True,"Vera, Henrique Schechter",
middle,https://openalex.org/A5005885438,Sahil Dua,,False,"Dua, Sahil",
middle,https://openalex.org/A5100363719,Biao Zhang,https://orcid.org/0000-0002-4865-7090,False,"Zhang, Biao",
middle,https://openalex.org/A5065353057,Daniel Salz,,False,"Salz, Daniel",
middle,https://openalex.org/A5060942165,Ryan Mullins,https://orcid.org/0000-0002-7991-7975,False,"Mullins, Ryan",
middle,https://openalex.org/A5120056011,Sindhu Raghuram Panyam,,False,"Panyam, Sindhu Raghuram",
middle,https://openalex.org/A5120056013,Sara Smoot,,False,"Smoot, Sara",
middle,https://openalex.org/A5033760431,Iftekhar Naim,https://orcid.org/0000-0002-2119-3273,False,"Naim, Iftekhar",
middle,https://openalex.org/A5003746258,Jin Zou,https://orcid.org/0000-0001-9435-8043,False,"Zou, Joe",
middle,https://openalex.org/A5050239112,Feiyang Chen,https://orcid.org/0000-0001-8994-4187,False,"Chen, Feiyang",
middle,https://openalex.org/A5073726152,Daniel Cer,,False,"Cer, Daniel",
middle,https://openalex.org/A5120056003,Alice Lisak,,False,"Lisak, Alice",
middle,https://openalex.org/A5112299625,Min Soo Choi,,False,"Choi, Min",
middle,https://openalex.org/A5113077275,Lucas Gonzalez,,False,"Gonzalez, Lucas",
middle,https://openalex.org/A5119790513,Omar Sanseviero,,False,"Sanseviero, Omar",
middle,https://openalex.org/A5114202942,Glenn Cameron,,False,"Cameron, Glenn",
middle,https://openalex.org/A5091786513,I. A. Ballantyne,,False,"Ballantyne, Ian",
middle,https://openalex.org/A5106300982,Kat Black,,False,"Black, Kat",
middle,https://openalex.org/A5046787262,Kaifeng Chen,https://orcid.org/0009-0007-0921-0927,False,"Chen, Kaifeng",
middle,https://openalex.org/A5100656086,Weiyi Wang,https://orcid.org/0000-0001-6981-2611,False,"Wang, Weiyi",
middle,https://openalex.org/A5100356710,Zhe Li,https://orcid.org/0000-0003-3547-3193,False,"Li, Zhe",
middle,https://openalex.org/A5113319893,Gus Martins,,False,"Martins, Gus",
middle,https://openalex.org/A5101413439,Jinhyuk Lee,https://orcid.org/0000-0002-7437-1846,False,"Lee, Jinhyuk",
middle,https://openalex.org/A5120056004,Mark Sherwood,,False,"Sherwood, Mark",
middle,https://openalex.org/A5077849966,Junjie Ji,https://orcid.org/0000-0002-5106-8094,False,"Ji, Juyeong",
middle,https://openalex.org/A5067062697,Renjie Wu,,False,"Wu, Renjie",
middle,https://openalex.org/A5051489928,J. Zheng,https://orcid.org/0000-0002-9748-3074,False,"Zheng, Jingxiao",
middle,https://openalex.org/A5110556013,Jasmeet Singh,,False,"Singh, Jyotinder",
middle,https://openalex.org/A5112620294,Abheesht Sharma,,False,"Sharma, Abheesht",
middle,https://openalex.org/A5120056005,Divyashree Sreepathihalli,,False,"Sreepathihalli, Divyashree",
middle,https://openalex.org/A5013725226,Aashi Jain,,False,"Jain, Aashi",
middle,https://openalex.org/A5120056006,Adham Elarabawy,,False,"Elarabawy, Adham",
middle,https://openalex.org/A5120056007,AJ Co,,False,"Co, AJ",
middle,https://openalex.org/A5064058456,Andreas Doumanoglou,,False,"Doumanoglou, Andreas",
middle,https://openalex.org/A5052565533,Babak Samari,,False,"Samari, Babak",
middle,https://openalex.org/A5120056008,Ben Hora,,False,"Hora, Ben",
middle,https://openalex.org/A5120056009,Brian Potetz,,False,"Potetz, Brian",
middle,https://openalex.org/A5084688455,Dahun Kim,https://orcid.org/0000-0003-1776-6195,False,"Kim, Dahun",
middle,https://openalex.org/A5091708404,Enrique Alfonseca,,False,"Alfonseca, Enrique",
middle,https://openalex.org/A5055241858,Fédor Moiseev,,False,"Moiseev, Fedor",
middle,https://openalex.org/A5003099565,Feng Han,https://orcid.org/0000-0002-6664-0516,False,"Han, Feng",
middle,https://openalex.org/A5058042352,Frank Palma Gomez,,False,"Gomez, Frank Palma",
middle,https://openalex.org/A5013110024,Gustavo Hernández Ábrego,,False,"Ábrego, Gustavo Hernández",
middle,https://openalex.org/A5024254692,Hesen Zhang,,False,"Zhang, Hesen",
middle,https://openalex.org/A5112375674,Hui Hui,,False,"Hui, Hui",
middle,https://openalex.org/A5026362916,Jay Han,https://orcid.org/0000-0003-1842-1666,False,"Han, Jay",
middle,https://openalex.org/A5109602315,Karan Gill,,False,"Gill, Karan",
middle,https://openalex.org/A5100452002,Ke Chen,https://orcid.org/0000-0002-4453-6937,False,"Chen, Ke",
middle,https://openalex.org/A5022123903,Koert Chen,,False,"Chen, Koert",
middle,https://openalex.org/A5021062067,Madhuri Shanbhogue,,False,"Shanbhogue, Madhuri",
middle,https://openalex.org/A5062977994,Michael Boratko,,False,"Boratko, Michael",
middle,https://openalex.org/A5104217740,Paul Suganthan,,False,"Suganthan, Paul",
middle,https://openalex.org/A5000713013,Sai Meher Karthik Duddu,,False,"Duddu, Sai Meher Karthik",
middle,https://openalex.org/A5119748842,Sandeep Mariserla,,False,"Mariserla, Sandeep",
middle,https://openalex.org/A5120056010,Setareh Ariafar,,False,"Ariafar, Setareh",
middle,https://openalex.org/A5045569652,Shanfeng Zhang,https://orcid.org/0000-0002-6211-3436,False,"Zhang, Shanfeng",
middle,https://openalex.org/A5100669780,Shijie Zhang,https://orcid.org/0000-0001-5394-3991,False,"Zhang, Shijie",
middle,https://openalex.org/A5106425585,Simon Baumgartner,https://orcid.org/0009-0005-8746-5787,False,"Baumgartner, Simon",
middle,https://openalex.org/A5027066139,Sonam Goenka,,False,"Goenka, Sonam",
middle,https://openalex.org/A5089738575,Sheng‐Xiang Qiu,https://orcid.org/0000-0001-8832-041X,False,"Qiu, Steve",
middle,https://openalex.org/A5031406817,Tanmaya Dabral,,False,"Dabral, Tanmaya",
middle,https://openalex.org/A5004317848,Trevor Walker,https://orcid.org/0000-0002-7073-7898,False,"Walker, Trevor",
