id,institution_name,country,direct_author_count,total_author_count,direct_works_count,total_works_count,direct_citations,total_citations,num_children,num_ancestors,has_parent,is_parent
https://openalex.org/I19820366,Chinese Academy of Sciences,China,3,9,861774,1355958,25212399,37854291,132,0,False,True
https://openalex.org/I99065089,Tsinghua University,China,5,5,322049,322049,8552756,8552756,16,0,False,True
https://openalex.org/I168719708,City University of Hong Kong,Hong Kong,3,3,97941,97941,3106146,3106146,2,0,False,True
https://openalex.org/I37461747,Wuhan University,China,2,3,188319,189280,3687520,3717803,4,0,False,True
https://openalex.org/I200769079,Hong Kong University of Science and Technology,Hong Kong,2,2,81124,81124,3015535,3015535,5,0,False,True
https://openalex.org/I90149893,China Earthquake Administration,China,1,2,15454,18369,187759,206087,9,0,False,True
https://openalex.org/I45928872,Alibaba Group (China),China,1,2,5329,7699,113964,168245,2,0,False,True
https://openalex.org/I92403157,University of Science and Technology Beijing,China,2,2,82140,82140,1524586,1524586,2,0,False,True
https://openalex.org/I25757504,China University of Mining and Technology,China,2,2,73761,73761,1114982,1114982,2,0,False,True
https://openalex.org/I76569877,Southeast University,China,2,2,133738,133738,2459734,2459734,3,0,False,True
https://openalex.org/I50760025,Hangzhou Dianzi University,China,2,2,30491,30491,365203,365203,0,0,False,False
https://openalex.org/I10660446,Kunming University of Science and Technology,China,2,2,46194,46194,529482,529482,0,0,False,False
https://openalex.org/I20231570,Peking University,China,2,2,309207,309207,7517901,7517901,14,0,False,True
https://openalex.org/I74973139,Carnegie Mellon University,United States,2,2,140412,140412,7321241,7321241,7,0,False,True
https://openalex.org/I82880672,Beihang University,China,2,2,127183,127183,2144489,2144489,2,0,False,True
https://openalex.org/I157773358,Sun Yat-sen University,China,2,2,237461,237461,4981587,4981587,6,0,False,True
https://openalex.org/I15062923,Tianjin Normal University,China,2,2,12558,12558,166179,166179,0,0,False,False
https://openalex.org/I125839683,Beijing Institute of Technology,China,2,2,115423,115423,1980186,1980186,0,1,True,False
https://openalex.org/I55712492,Zhejiang University of Technology,China,2,2,54610,54610,902991,902991,2,0,False,True
https://openalex.org/I91125648,Wuhan Institute of Technology,China,2,2,18044,18044,271814,271814,0,0,False,False
https://openalex.org/I108688024,Qingdao University,China,2,2,66272,66272,1066114,1066114,0,0,False,False
https://openalex.org/I173899330,Henan University,China,1,1,39565,39565,557465,557465,1,0,False,True
https://openalex.org/I89652312,Northwest A&F University,China,1,1,51797,51797,1179995,1179995,0,0,False,False
https://openalex.org/I4210127530,Jining University,China,1,1,2497,2497,23648,23648,0,0,False,False
https://openalex.org/I177933477,Second Military Medical University,China,1,1,46054,46054,918458,918458,1,0,False,True
https://openalex.org/I113940042,Shanghai University,China,1,1,85729,85729,1377301,1377301,0,0,False,False
https://openalex.org/I31595395,Chengdu University of Technology,China,1,1,24980,24980,260739,260739,1,0,False,True
https://openalex.org/I199305430,Nantong University,China,1,1,42837,42837,492753,492753,0,0,False,False
https://openalex.org/I78978612,Yangzhou University,China,1,1,55039,55039,875381,875381,0,0,False,False
https://openalex.org/I1294606314,Beijing Tongren Hospital,China,1,1,12815,12815,173000,173000,0,0,False,False
https://openalex.org/I26080491,Kunming Medical University,China,1,1,22874,22874,235642,235642,0,0,False,False
https://openalex.org/I139024713,Guangdong University of Technology,China,1,1,45875,45875,765028,765028,0,0,False,False
https://openalex.org/I27781120,Wenzhou Medical University,China,1,1,54763,54763,816591,816591,0,0,False,False
https://openalex.org/I881766915,Nanjing University,China,1,1,160271,160271,3912582,3912582,9,0,False,True
https://openalex.org/I131434179,Nanjing University of Chinese Medicine,China,1,1,25372,25372,309457,309457,0,0,False,False
https://openalex.org/I3019120426,China Iron and Steel Research Institute Group,China,1,1,6944,6944,80750,80750,1,0,False,True
https://openalex.org/I24185976,Sichuan University,China,1,1,213216,213216,3729564,3729564,5,0,False,True
https://openalex.org/I46482218,Anqing Normal University,China,1,1,5441,5441,41685,41685,0,0,False,False
https://openalex.org/I64449678,Putian University,China,1,1,5260,5260,26401,26401,0,0,False,False
https://openalex.org/I111950717,Macau University of Science and Technology,Macao,1,1,15829,15829,326851,326851,1,1,True,True
https://openalex.org/I4210122501,Hunan Xiangdian Test Research Institute (China),China,1,1,1737,1737,7921,7921,0,0,False,False
https://openalex.org/I29739308,Guangxi Normal University,China,1,1,20138,20138,205065,205065,0,0,False,False
https://openalex.org/I4210095624,Alibaba Group (United States),United States,1,1,2370,2370,54281,54281,0,1,True,False
https://openalex.org/I2802505932,China Aerodynamics Research and Development Center,China,1,1,6281,6281,51230,51230,1,0,False,True
https://openalex.org/I173759888,Hunan Normal University,China,1,1,32780,32780,407827,407827,0,0,False,False
https://openalex.org/I154099455,Shandong University,China,1,1,167561,167561,3107450,3107450,2,0,False,True
https://openalex.org/I204983213,Harbin Institute of Technology,China,1,1,188535,188535,3463483,3463483,3,0,False,True
https://openalex.org/I163151501,Hangzhou Normal University,China,1,1,21591,21591,367135,367135,0,0,False,False
https://openalex.org/I47720641,Huazhong University of Science and Technology,China,1,1,224457,224457,4637930,4637930,6,0,False,True
https://openalex.org/I44675526,Shanghai Ocean University,China,1,1,21901,21901,303786,303786,0,0,False,False
https://openalex.org/I76214153,Lanzhou University,China,1,1,86506,86506,1657973,1657973,2,0,False,True
https://openalex.org/I116036724,Shenyang Ligong University,China,1,1,7722,7722,35434,35434,0,0,False,False
https://openalex.org/I60205797,Abilene Christian University,United States,1,1,2507,2507,120654,120654,0,0,False,False
https://openalex.org/I4210103115,Xinjiang Institute of Ecology and Geography,China,1,1,11111,11111,260925,260925,2,1,True,True
https://openalex.org/I4800084,Southwest Jiaotong University,China,1,1,67739,67739,900422,900422,2,0,False,True
https://openalex.org/I78577930,Columbia University,United States,1,1,358875,358875,17846447,17846447,3,0,False,True
https://openalex.org/I148283060,Lawrence Berkeley National Laboratory,United States,1,1,125734,125734,6930283,6930283,8,2,True,True
https://openalex.org/I4210118629,NARI Group (China),China,1,1,5936,5936,18995,18995,0,0,False,False
https://openalex.org/I198645480,North China University of Water Resources and Electric Power,China,1,1,11629,11629,91966,91966,0,0,False,False
https://openalex.org/I80281795,University of Otago,New Zealand,1,1,80922,80922,2736199,2736199,2,0,False,True
https://openalex.org/I59028903,Ocean University of China,China,1,1,56315,56315,1017810,1017810,0,0,False,False
https://openalex.org/I4210098369,Institute of Disaster Prevention,China,1,1,2915,2915,18328,18328,0,1,True,False
https://openalex.org/I109935558,Ningbo University,China,1,1,49009,49009,651675,651675,0,0,False,False
https://openalex.org/I52158045,China Agricultural University,China,1,1,72179,72179,1776247,1776247,3,0,False,True
https://openalex.org/I36399199,Nanjing University of Science and Technology,China,1,1,70202,70202,1202757,1202757,1,0,False,True
https://openalex.org/I24943067,Fudan University,China,1,1,201332,201332,4534494,4534494,8,0,False,True
https://openalex.org/I4210165038,University of Chinese Academy of Sciences,China,1,1,294555,294555,7442021,7442021,3,1,True,True
https://openalex.org/I103635307,"University of California, Riverside",United States,1,1,90188,90188,3560580,3560580,0,1,True,False
https://openalex.org/I192209268,Shaoxing University,China,1,1,10705,10705,150098,150098,0,0,False,False
https://openalex.org/I105086349,North Sichuan Medical University,China,1,1,5825,5825,43566,43566,0,0,False,False
https://openalex.org/I43922553,Wuhan University of Science and Technology,China,1,1,29632,29632,383149,383149,0,0,False,False
https://openalex.org/I4210089756,Bioscience (China),China,1,1,2453,2453,59173,59173,0,0,False,False
https://openalex.org/I59433898,Brunel University of London,United Kingdom,1,1,46136,46136,1350418,1350418,0,0,False,False
