id,author_count,display_name,type,country,city,display_name_acronyms,display_name_alternatives,works_count,cited_by_count,2yr_mean_citedness,h_index,i10_index,wikipedia,associated_institutions_children,children_ids,associated_institutions_parent,parent_ids
https://openalex.org/I99065089,5,Tsinghua University,funder,China,Beijing,THU,清华大学,322049,8552756,6.123471704401075,704,131098,https://en.wikipedia.org/wiki/Tsinghua%20University,Beijing Institute of Mathematical Sciences and Applications; Center for Life Sciences; Collaborative Innovation Center of Quantum Matter; International Centre for Engineering Education; State Key Laboratory of Automobile Safety and Energy Conservation; State Key Laboratory of Low-Dimensional Quantum Physics; State Key Laboratory of Membrane Biology; State Key Laboratory of Microwave and Digital Communication Technology; State Key Laboratory of New Ceramics and Fine Processing; State Key Laboratory of Power System and Generation Equipment; State Key Laboratory of Precision Testing Technology and Instruments; State Key Laboratory of Tribology; State Key Laboratory of Water and Sediment Science and Water Conservancy and Hydropower Engineering; State Key Laboratory on Integrated Optoelectronics; The Synergetic Innovation Center for Advanced Materials; Tsinghua–Berkeley Shenzhen Institute,https://openalex.org/I4403928416; https://openalex.org/I4210160507; https://openalex.org/I4210127494; https://openalex.org/I4411591247; https://openalex.org/I4391768119; https://openalex.org/I4391767819; https://openalex.org/I4391768054; https://openalex.org/I4391767871; https://openalex.org/I4391767896; https://openalex.org/I4392738191; https://openalex.org/I4391767736; https://openalex.org/I4391768272; https://openalex.org/I4391767762; https://openalex.org/I4210091786; https://openalex.org/I4210159340; https://openalex.org/I4210114105,,
https://openalex.org/I168719708,3,City University of Hong Kong,funder,Hong Kong,Hong Kong,,,97941,3106146,7.255095821764746,482,47410,https://en.wikipedia.org/wiki/City%20University%20of%20Hong%20Kong,Institute of Molecular Functional Materials; State Key Laboratory of Marine Pollution,https://openalex.org/I4210094881; https://openalex.org/I4391768037,,
https://openalex.org/I19820366,3,Chinese Academy of Sciences,government,China,Beijing,CAS,中国科学院,861774,25212399,5.695787751009937,928,420699,https://en.wikipedia.org/wiki/Chinese%20Academy%20of%20Sciences,"Academy of Mathematics and Systems Science; Academy of Opto-Electronics; Aerospace Information Research Institute; Beijing Advanced Sciences and Innovation Center; Beijing Institute of Genomics; Botanical Society of China; Center for Excellence in Brain Science and Intelligence Technology; Center for Excellence in Molecular Cell Science; Center for Excellence in Molecular Plant Sciences; Changchun Institute of Applied Chemistry; Changchun Institute of Optics, Fine Mechanics and Physics; Chengdu Institute of Biology; Chongqing Institute of Green and Intelligent Technology; Computer Network Information Center; Dalian Institute of Chemical Physics; Fujian Institute of Research on the Structure of Matter; Guangzhou Institute of Energy Conversion; Guangzhou Institute of Geochemistry; Guangzhou Institutes of Biomedicine and Health; Hangzhou Institute of Medicine, Chinese Academy of Sciences; Hefei Institutes of Physical Science; Innovation Academy for Microsatellites of Chinese Academy of Sciences; Institut Pasteur of Shanghai; Institute for History of Natural Sciences; Institute of Acoustics; Institute of Applied Ecology; Institute of Atmospheric Physics; Institute of Automation; Institute of Biophysics; Institute of Botany; Institute of Chemistry; Institute of Coal Chemistry; Institute of Computing Technology; Institute of Deep-Sea Science and Engineering; Institute of Earth Environment; Institute of Electrical Engineering; Institute of Electronics; Institute of Engineering Thermophysics; Institute of Genetics and Developmental Biology; Institute of Geochemistry; Institute of Geodesy and Geophysics; Institute of Geographic Sciences and Natural Resources Research; Institute of Geology and Geophysics; Institute of High Energy Physics; Institute of Hydrobiology; Institute of Information Engineering; Institute of Mechanics; Institute of Metal Research; Institute of Microbiology; Institute of Microelectronics; Institute of Modern Physics; Institute of Mountain Hazards and Environment; Institute of Oceanology; Institute of Optics and Electronics, Chinese Academy of Sciences; Institute of Physics; Institute of Process Engineering; Institute of Psychology, Chinese Academy of Sciences; Institute of Remote Sensing and Digital Earth; Institute of Rock and Soil Mechanics; Institute of Semiconductors; Institute of Software; Institute of Soil Science; Institute of Subtropical Agriculture; Institute of Theoretical Physics; Institute of Tibetan Plateau Research; Institute of Urban Environment; Institute of Vertebrate Paleontology and Paleoanthropology; Institute of Zoology; Institutes of Science and Development; Key Laboratory of Zoological Systematics and Evolution; Kunming Institute of Botany; Kunming Institute of Zoology; Lanzhou Institute of Chemical Physics; Nanjing Institute of Geography and Limnology; Nanjing Institute of Geology and Paleontology; National Astronomical Observatories; National Center for Nanoscience and Technology; National Science Library; National Space Science Center; National Time Service Center; Ningbo Institute of Industrial Technology; Northeast Institute of Geography and Agroecology; Northwest Institute of Eco-Environment and Resources; Northwest Institute of Plateau Biology; Purple Mountain Observatory; Qingdao Institute of Bioenergy and Bioprocess Technology; Research Center for Eco-Environmental Sciences; Shanghai Advanced Research Institute; Shanghai Astronomical Observatory; Shanghai Institute of Applied Physics; Shanghai Institute of Ceramics; Shanghai Institute of Materia Medica; Shanghai Institute of Microsystem and Information Technology; Shanghai Institute of Nutrition and Health; Shanghai Institute of Optics and Fine Mechanics; Shanghai Institute of Organic Chemistry; Shanghai Institute of Technical Physics; Shanghai Institutes for Biological Sciences; Shenyang Institute of Automation; Shenzhen Institutes of Advanced Technology; Sino-Africa Joint Research Center; South China Botanical Garden; South China Sea Institute Of Oceanology; Suzhou Institute of Biomedical Engineering and Technology; Suzhou Institute of Nano-tech and Nano-bionics; Technical Institute of Physics and Chemistry; Technology and Engineering Center for Space Utilization; Tianjin Institute of Industrial Biotechnology; University of Chinese Academy of Sciences; University of Science and Technology of China; Wuhan Botanical Garden; Wuhan Institute of Physics and Mathematics; Wuhan Institute of Virology; Xi'an Institute of Optics and Precision Mechanics; Xinjiang Institute of Ecology and Geography; Xinjiang Technical Institute of Physics & Chemistry; Xishuangbanna Tropical Botanical Garden; Yantai Institute of Coastal Zone Research",https://openalex.org/I4210120485; https://openalex.org/I4210151155; https://openalex.org/I4210137199; https://openalex.org/I4210165198; https://openalex.org/I2801577699; https://openalex.org/I4210115799; https://openalex.org/I4210097554; https://openalex.org/I4210121447; https://openalex.org/I4210139738; https://openalex.org/I4210092888; https://openalex.org/I4210088164; https://openalex.org/I4210152908; https://openalex.org/I4210123021; https://openalex.org/I4210108629; https://openalex.org/I180585399; https://openalex.org/I4210119098; https://openalex.org/I4210128491; https://openalex.org/I3018690959; https://openalex.org/I2802148028; https://openalex.org/I4413047281; https://openalex.org/I2802624667; https://openalex.org/I4387154354; https://openalex.org/I4210096219; https://openalex.org/I4210095609; https://openalex.org/I4210099069; https://openalex.org/I4210110024; https://openalex.org/I4210152758; https://openalex.org/I4210112150; https://openalex.org/I4210112540; https://openalex.org/I4210158097; https://openalex.org/I4210155088; https://openalex.org/I4210159903; https://openalex.org/I4210090176; https://openalex.org/I4210154862; https://openalex.org/I4210159790; https://openalex.org/I4210128819; https://openalex.org/I4210110458; https://openalex.org/I4210120320; https://openalex.org/I4210124606; https://openalex.org/I4210135735; https://openalex.org/I4210105990; https://openalex.org/I4210160793; https://openalex.org/I4210126061; https://openalex.org/I4210137180; https://openalex.org/I4210089584; https://openalex.org/I4210156404; https://openalex.org/I4210157653; https://openalex.org/I4210126304; https://openalex.org/I4210134982; https://openalex.org/I4210119392; https://openalex.org/I4210131271; https://openalex.org/I4210124748; https://openalex.org/I4210101167; https://openalex.org/I4210128284; https://openalex.org/I4210159876; https://openalex.org/I4210133325; https://openalex.org/I4210131870; https://openalex.org/I4210128053; https://openalex.org/I4210140379; https://openalex.org/I4210149211; https://openalex.org/I4210128818; https://openalex.org/I4210165559; https://openalex.org/I4210107235; https://openalex.org/I4210125404; https://openalex.org/I4210141476; https://openalex.org/I4210119653; https://openalex.org/I4210086287; https://openalex.org/I4210167311; https://openalex.org/I4210116191; https://openalex.org/I4387153529; https://openalex.org/I13850615; https://openalex.org/I18489884; https://openalex.org/I4210089297; https://openalex.org/I4210134482; https://openalex.org/I4210103797; https://openalex.org/I4210164580; https://openalex.org/I4210141483; https://openalex.org/I4210148850; https://openalex.org/I4210115570; https://openalex.org/I4210093645; https://openalex.org/I4210165339; https://openalex.org/I4210101301; https://openalex.org/I4210106526; https://openalex.org/I4387155266; https://openalex.org/I2802340896; https://openalex.org/I4210158139; https://openalex.org/I4210144289; https://openalex.org/I4210111959; https://openalex.org/I2799714274; https://openalex.org/I4210123885; https://openalex.org/I4210163874; https://openalex.org/I4210112820; https://openalex.org/I4210147322; https://openalex.org/I4210096013; https://openalex.org/I4210135349; https://openalex.org/I4210112946; https://openalex.org/I4210135723; https://openalex.org/I4210106477; https://openalex.org/I142078773; https://openalex.org/I4210145761; https://openalex.org/I4387155549; https://openalex.org/I4210120696; https://openalex.org/I4210103685; https://openalex.org/I4210092817; https://openalex.org/I4210092495; https://openalex.org/I4210140689; https://openalex.org/I4210086028; https://openalex.org/I4210139473; https://openalex.org/I4210165038; https://openalex.org/I126520041; https://openalex.org/I4210122269; https://openalex.org/I4210099135; https://openalex.org/I4210106882; https://openalex.org/I4210144662; https://openalex.org/I4210103115; https://openalex.org/I4210106108; https://openalex.org/I2801454379; https://openalex.org/I4210108244,,
https://openalex.org/I82880672,2,Beihang University,funder,China,Beijing,BUAA,北京航空航天大学; Beijing University of Aeronautics and Astronautics,127183,2144489,4.5807686570874555,367,41717,https://en.wikipedia.org/wiki/Beihang%20University,State Key Laboratory of Software Development Environment; State Key Laboratory of Virtual Reality Technology and Systems,https://openalex.org/I4391767781; https://openalex.org/I4392738276,,
https://openalex.org/I157773358,2,Sun Yat-sen University,funder,China,Guangzhou,,中山大学,237461,4981587,4.579430386273176,510,91640,https://en.wikipedia.org/wiki/Sun%20Yat-sen%20University,"National Supercomputer Center in Guangzhou; State Key Laboratory of Oncology in South China; State Key Laboratory of Ophthalmology; State Key Laboratory of Optoelectronic Materials and Technology; State Key Laboratory of Pest Control and Resource Utilization; Zhongshan Ophthalmic Center, Sun Yat-sen University",https://openalex.org/I4409876547; https://openalex.org/I4391768007; https://openalex.org/I4391768270; https://openalex.org/I4391767867; https://openalex.org/I4391768288; https://openalex.org/I4401726874,,
https://openalex.org/I125839683,2,Beijing Institute of Technology,funder,China,Beijing,BIT,北京理工大学,115423,1980186,5.336323682660505,379,36870,https://en.wikipedia.org/wiki/Beijing%20Institute%20of%20Technology,,,Ministry of Industry and Information Technology,https://openalex.org/I890469752
https://openalex.org/I74973139,2,Carnegie Mellon University,funder,United States,Pittsburgh,CMU,,140412,7321241,5.052365735491186,871,71193,https://en.wikipedia.org/wiki/Web%20server%20directory%20index,Advanced Cyberinfrastructure Coordination Ecosystem: Services & Support; Carnegie Mellon Portugal; Carnegie Mellon University Africa; Carnegie Mellon University Australia; Carnegie Mellon University Qatar; Center for the Neural Basis of Cognition; Software Engineering Institute,https://openalex.org/I4387152812; https://openalex.org/I4409876594; https://openalex.org/I4210130200; https://openalex.org/I4210091826; https://openalex.org/I4210089979; https://openalex.org/I4210086114; https://openalex.org/I114772536,,
https://openalex.org/I55712492,2,Zhejiang University of Technology,funder,China,Hangzhou,ZJUT,浙江工业大学; Zhèjiāng Gōngyè Dàxúe,54610,902991,5.587759036144578,247,18948,https://en.wikipedia.org/wiki/Zhejiang%20University%20of%20Technology,Yiwu Science and Technology Research Institute; Zhijiang College of Zhejiang University of Technology,https://openalex.org/I4210159154; https://openalex.org/I4402554164,,
https://openalex.org/I91125648,2,Wuhan Institute of Technology,funder,China,Wuhan,WIT,Hubei Petrochemical Institute; Wǔhàn Gōngchéng Dàxué; 武汉工程大学,18044,271814,5.493939393939394,168,5969,https://en.wikipedia.org/wiki/Wuhan%20Institute%20of%20Technology,,,,
https://openalex.org/I108688024,2,Qingdao University,funder,China,Qingdao,,Qīngdǎo Dàxué; 青岛大学,66272,1066114,5.237391304347826,267,22112,https://en.wikipedia.org/wiki/Qingdao%20University,,,,
